team,year,squad_size,squad_avg,squad_std,attack_avg,midfield_avg,defence_avg,bench_avg,bench_std,gk_rating
Finland,2019,25,70.36,0.871550342780037,70.0,70.7,70.16666666666667,67.5,0.34370316863809697,84.0
France,2019,25,84.68,0.4309679029038393,84.83333333333333,84.72727272727273,84.5,83.14285714285714,0.1771924779845835,88.0
Gabon,2019,16,69.375,1.9036697017427506,69.0,71.375,66.4,67.14109358765752,0.7964680945990669,65.0
Gambia,2019,15,66.33333333333333,1.4496852422465027,64.71428571428571,67.33333333333333,68.0,64.09942692099085,0.7964680945990669,61.0
Georgia,2019,25,68.36,0.8284121357553056,68.2,66.92857142857143,71.83333333333333,65.35714285714286,0.5893481485407273,71.0
Germany,2019,25,84.72,0.5017303392593807,85.0,84.2,85.08333333333333,82.92857142857143,0.1951129769732385,90.0
Ghana,2019,25,75.36,0.4686149805543992,75.5,75.75,74.57142857142857,73.92857142857143,0.1951129769732385,74.57142857142857
Greece,2019,25,75.72,0.6494099886307053,74.33333333333333,75.1,76.58333333333333,73.71428571428571,0.32188612122806165,79.0
Grenada,2019,1,63.0,,,,63.0,60.76609358765752,0.30754509822322046,63.0
Guam,2019,1,69.0,,,,69.0,66.76609358765752,0.30754509822322046,69.0
Guatemala,2019,3,64.0,2.3161265887513367,,,64.0,61.76609358765752,0.30754509822322046,69.0
Guinea,2019,25,69.16,1.0514751542475933,68.72727272727273,70.1,68.0,65.5,0.5717718748968655,68.0
Guinea Bissau,2019,16,67.25,1.2665570127975554,67.14285714285714,68.6,65.75,65.01609358765752,0.7964680945990669,65.75
Guyana,2019,3,61.666666666666664,2.3161265887513367,,64.0,57.0,59.43276025432418,0.30754509822322046,57.0
Haiti,2019,11,63.72727272727273,2.0980116521511465,61.25,62.75,68.33333333333333,61.49336631493024,0.30754509822322046,68.33333333333333
Honduras,2019,16,68.6875,1.0867334463120812,72.2,69.0,66.0,66.45359358765752,0.7964680945990669,61.0
Hong Kong,2019,2,60.5,1.4999999999999998,,59.0,62.0,58.26609358765752,0.30754509822322046,62.0
Hungary,2019,25,70.76,0.6462197768561408,71.5,70.625,70.45454545454545,68.64285714285714,0.2694549414338292,79.0
Iceland,2019,25,71.8,0.6806859285554043,71.5,73.11111111111111,70.8,69.64285714285714,0.24822762633135206,69.0
India,2019,23,59.73913043478261,0.6069993302909872,60.666666666666664,59.333333333333336,59.45454545454545,57.583333333333336,0.37856053783784804,63.0
Indonesia,2019,1,56.0,,,56.0,,53.76609358765752,0.30754509822322046,
Iran,2019,18,68.83333333333333,1.0170121560188925,72.0,70.0,67.1,66.59942692099085,0.7964680945990669,72.0
Iraq,2019,7,66.57142857142857,2.0101781827814698,,65.25,68.33333333333333,64.33752215908609,0.30754509822322046,68.33333333333333
Israel,2019,15,71.33333333333333,1.1026663211838004,71.75,73.57142857142857,67.0,69.09942692099085,0.7964680945990669,65.0
Italy,2019,25,83.64,0.4578209256903838,84.0,83.16666666666667,83.6923076923077,82.07142857142857,0.07142857142857145,88.0
Jamaica,2019,25,68.24,0.9474175425861608,65.8,70.5,69.63636363636364,65.0,0.44474958999666075,75.0
Japan,2019,25,75.36,0.5095095681142798,74.66666666666667,76.18181818181819,74.8,73.57142857142857,0.20203050891044214,74.8
Jordan,2019,1,58.0,,,,58.0,55.76609358765752,0.30754509822322046,58.0
Kazakhstan,2019,4,65.0,1.2909944487358056,,66.0,64.0,62.76609358765752,0.30754509822322046,64.0
Kenya,2019,10,65.2,2.2499382707581606,61.666666666666664,69.25,63.333333333333336,62.966093587657525,0.30754509822322046,63.333333333333336
Korea DPR,2019,4,65.5,2.3161265887513367,65.5,,,63.26609358765752,0.30754509822322046,
Korea Republic,2019,25,72.96,0.5758472019555186,72.4,74.3,71.9,71.35714285714286,0.1692628769313117,74.0
Kosovo,2019,25,68.68,0.722772439983706,68.8,68.0,70.25,66.14285714285714,0.5631265044096244,72.0
Latvia,2019,6,61.833333333333336,2.3161265887513367,63.0,,61.6,59.59942692099085,0.30754509822322046,69.0
Liberia,2019,2,64.5,2.3161265887513367,64.5,,,62.26609358765752,0.30754509822322046,
Libya,2019,4,69.5,1.3228756555322954,68.5,72.0,69.0,67.26609358765752,0.30754509822322046,69.0
Liechtenstein,2019,4,62.25,2.3161265887513367,56.0,64.33333333333333,,60.01609358765752,0.30754509822322046,
Lithuania,2019,11,61.27272727272727,2.089327465046671,61.5,60.25,62.0,59.03882086038479,0.30754509822322046,63.0
Luxembourg,2019,9,63.333333333333336,1.8929694486000912,,61.6,65.5,61.09942692099085,0.30754509822322046,65.5
Madagascar,2019,9,65.44444444444444,1.259531560972737,67.5,64.0,66.0,63.210538032101965,0.30754509822322046,66.0
Mali,2019,25,71.56,0.5804595880277399,72.5,71.18181818181819,71.375,69.57142857142857,0.37378794179549335,69.0
Malta,2019,2,61.5,0.5,,61.0,62.0,59.26609358765752,0.30754509822322046,62.0
Mauritania,2019,4,63.5,2.0207259421636903,,,63.5,61.26609358765752,0.30754509822322046,63.5
Mauritius,2019,1,71.0,,,,71.0,68.76609358765752,0.30754509822322046,71.0
Mexico,2019,25,77.56,0.412633816678501,78.33333333333333,77.9090909090909,76.5,76.14285714285714,0.23103072573218286,77.0
Moldova,2019,5,65.6,2.3161265887513367,65.0,62.0,69.5,63.36609358765752,0.30754509822322046,65.0
Montenegro,2019,21,68.80952380952381,1.4269832441687333,69.75,69.625,67.66666666666667,63.7,0.7964680945990669,69.0
Montserrat,2019,4,64.75,0.8539125638299665,67.0,64.0,64.0,62.51609358765752,0.30754509822322046,64.0
Morocco,2019,25,76.64,0.6079473661428269,75.8,76.4,78.2,74.57142857142857,0.27163092514963244,77.0
Mozambique,2019,4,70.75,2.212653007891959,67.0,,74.5,68.51609358765752,0.30754509822322046,74.5
Namibia,2019,3,65.66666666666667,0.6666666666666667,67.0,,65.0,63.432760254324194,0.30754509822322046,65.0
Netherlands,2019,25,80.4,0.46904157598234314,80.2,80.77777777777777,80.18181818181819,78.64285714285714,0.13289435848843764,81.0
New Caledonia,2019,1,71.0,,,71.0,,68.76609358765752,0.30754509822322046,
New Zealand,2019,25,66.72,0.9513499180988383,71.25,66.14285714285714,65.71428571428571,63.357142857142854,0.40064704338756363,68.0
Nicaragua,2019,2,64.0,2.0,,62.0,66.0,61.76609358765752,0.30754509822322046,66.0
Niger,2019,3,65.33333333333333,1.6666666666666667,67.0,64.5,,63.09942692099085,0.30754509822322046,
Nigeria,2019,25,74.72,0.38522720568516455,74.55555555555556,75.0,74.25,73.42857142857143,0.27163092514963244,76.0
North Macedonia,2019,19,68.15789473684211,1.5751416123001862,72.5,66.33333333333333,68.0,65.92398832449963,0.7964680945990669,71.0
Northern Ireland,2019,25,70.24,0.5752680534614567,68.83333333333333,70.72727272727273,70.625,68.21428571428571,0.3658284505871935,70.0
Norway,2019,25,74.48,0.48689492364027237,74.33333333333333,74.77777777777777,74.3,72.85714285714286,0.1771924779845835,82.0
Oman,2019,1,72.0,,,,72.0,69.76609358765752,0.30754509822322046,72.0
Palestine,2019,1,65.0,,,65.0,,62.76609358765752,0.30754509822322046,
Panama,2019,15,68.0,0.6399404734221844,66.75,68.6,68.33333333333333,65.76609358765752,0.408248290463863,68.33333333333333
Paraguay,2019,25,75.4,0.4041451884327382,75.16666666666667,75.58333333333333,75.28571428571429,74.0,0.18156825980064073,77.0
Peru,2019,25,72.32,0.6075085733277075,73.0,73.33333333333333,71.33333333333333,70.07142857142857,0.35493825053866396,73.0
Philippines,2019,2,64.5,2.3161265887513367,,,64.5,62.26609358765752,0.30754509822322046,72.0
Poland,2019,25,76.64,0.8772684879784522,79.75,75.375,76.46153846153847,73.71428571428571,0.26578871697687523,84.0
Portugal,2019,25,82.12,0.611882341631134,86.66666666666667,81.26666666666667,82.0,80.28571428571429,0.24424297550431723,84.0
Puerto Rico,2019,1,63.0,,,,63.0,60.76609358765752,0.30754509822322046,63.0
Republic of Ireland,2019,25,74.0,0.458257569495584,72.25,74.33333333333333,74.33333333333333,72.35714285714286,0.22500654098289308,75.0
Romania,2019,25,73.12,0.5577335086460795,72.83333333333333,73.14285714285714,73.25,71.21428571428571,0.29979061243304916,78.0
Russia,2019,25,77.68,0.38609152628187354,79.5,77.45454545454545,77.58333333333333,76.28571428571429,0.30433807525552153,80.0
Rwanda,2019,1,64.0,,,64.0,,61.76609358765752,0.30754509822322046,
Saint Kitts and Nevis,2019,3,60.333333333333336,2.3161265887513367,59.0,71.0,51.0,58.09942692099085,0.30754509822322046,51.0
Saint Lucia,2019,1,64.0,,,,64.0,61.76609358765752,0.30754509822322046,64.0
Saudi Arabia,2019,25,70.44,0.3515679166249389,70.0,70.57142857142857,70.3,69.14285714285714,0.1771924779845835,70.0
Scotland,2019,25,75.0,0.41231056256176607,73.5,75.1875,75.0,73.71428571428571,0.28571428571428575,74.0
Senegal,2019,25,77.36,0.6730032194078522,76.875,76.9090909090909,78.83333333333333,75.35714285714286,0.1692628769313117,75.0
Serbia,2019,25,78.28,0.609699379475929,76.0,79.08333333333333,78.22222222222223,76.21428571428571,0.29979061243304916,79.0
Sierra Leone,2019,7,64.85714285714286,2.3161265887513367,64.66666666666667,,66.0,62.62323644480038,0.30754509822322046,66.0
Slovakia,2019,25,73.36,1.0690806018880583,68.0,73.41666666666667,73.75,69.57142857142857,0.37378794179549335,77.0
Slovenia,2019,25,74.92,1.1179147254300452,73.6,74.33333333333333,76.0,71.35714285714286,0.48727931445760464,90.0
South Africa,2019,25,72.24,0.4592747906573288,71.0,73.0,72.22222222222223,70.57142857142857,0.2276078590901976,78.0
South Sudan,2019,1,60.0,,60.0,,,57.76609358765752,0.30754509822322046,
Spain,2019,25,85.92,0.43939352142090876,84.6,86.0909090909091,86.44444444444444,84.35714285714286,0.13289435848843764,91.0
Sudan,2019,3,62.666666666666664,1.4529663145135578,65.0,61.5,,60.43276025432418,0.30754509822322046,
Suriname,2019,4,67.25,0.9464847243000456,66.0,,67.66666666666667,65.01609358765752,0.30754509822322046,67.66666666666667
Sweden,2019,25,76.4,0.5744562646538027,78.2,75.88888888888889,76.0,74.5,0.17383837384127884,75.0
Switzerland,2019,25,77.44,0.4323578764557592,77.33333333333333,76.875,77.78571428571429,75.92857142857143,0.16456021024035097,82.0
Syria,2019,9,68.33333333333333,2.179449471770337,76.5,66.5,63.0,66.09942692099085,0.30754509822322046,63.0
São Tomé e Príncipe,2019,1,72.0,,72.0,,,69.76609358765752,0.30754509822322046,
Tanzania,2019,3,67.0,2.3161265887513367,69.5,62.0,,64.76609358765752,0.30754509822322046,
Thailand,2019,5,62.4,2.1118712081942874,66.5,57.5,64.0,60.166093587657514,0.30754509822322046,64.0
Togo,2019,11,69.72727272727273,2.272727272727273,67.6,72.25,70.0,67.49336631493026,0.30754509822322046,70.0
Trinidad and Tobago,2019,5,68.4,2.3161265887513367,,71.0,58.0,66.16609358765753,0.30754509822322046,58.0
Tunisia,2019,25,70.68,0.6921464199623274,71.57142857142857,70.11111111111111,70.55555555555556,68.21428571428571,0.5260110247097198,71.0
Turkey,2019,25,77.6,0.3214550253664318,78.8,77.21428571428571,77.5,76.42857142857143,0.13725270326150324,78.0
Uganda,2019,6,61.166666666666664,2.151227040035007,64.0,61.0,59.0,58.93276025432418,0.30754509822322046,59.0
Ukraine,2019,25,76.48,0.48,76.5,77.4,75.76923076923077,74.78571428571429,0.260569356074272,78.0
United Arab Emirates,2019,1,76.0,,,76.0,,73.76609358765752,0.30754509822322046,
United States,2019,25,75.0,0.3872983346207417,75.0,75.0,75.0,73.64285714285714,0.1692628769313117,75.0
Uruguay,2019,25,79.52,0.9075975613306451,82.33333333333333,77.33333333333333,79.8,76.64285714285714,0.30754509822322046,81.0
Uzbekistan,2019,3,70.66666666666667,2.3161265887513367,,67.5,77.0,68.4327602543242,0.30754509822322046,77.0
Venezuela,2019,25,73.16,0.5436910887627274,74.25,72.375,72.88888888888889,71.35714285714286,0.30754509822322046,73.0
Wales,2019,25,73.2,0.9556847457887633,77.66666666666667,72.4,72.75,70.0,0.2344036154692477,75.0
Zambia,2019,9,64.88888888888889,1.3788526273323176,63.8,64.33333333333333,72.0,62.65498247654641,0.30754509822322046,72.0
Zimbabwe,2019,13,68.0,1.9935794376846323,69.83333333333333,68.66666666666667,64.75,65.76609358765752,0.5,64.75
Afghanistan,2020,2,62.0,2.0,,60.0,64.0,59.76609358765752,0.30754509822322046,64.0
Albania,2020,25,70.88,0.7556895306054378,69.0,69.25,73.88888888888889,68.57142857142857,0.37378794179549335,82.0
Algeria,2020,25,75.92,0.5969924622639723,76.375,75.2,76.42857142857143,73.71428571428571,0.22060285604268937,73.0
Angola,2020,16,69.375,1.322481883933891,68.75,67.83333333333333,71.33333333333333,67.14109358765752,0.4472135954999579,71.33333333333333
Antigua and Barbuda,2020,7,59.42857142857143,2.3161265887513367,62.0,56.0,60.5,57.19466501622895,0.30754509822322046,60.5
Argentina,2020,25,83.04,0.6769539619993863,84.66666666666667,82.5,81.5,80.85714285714286,0.20587905489225491,81.0
Armenia,2020,8,69.375,2.178937322903726,69.0,72.0,64.5,67.14109358765752,0.30754509822322046,64.5
Australia,2020,25,72.36,0.47567495904941914,71.0,72.375,72.91666666666667,70.78571428571429,0.18689397089774673,80.0
Austria,2020,25,77.0,0.541602560309064,77.25,76.84615384615384,77.125,75.28571428571429,0.2857142857142857,75.0
Azerbaijan,2020,6,62.833333333333336,2.3161265887513367,65.0,60.0,62.0,60.59942692099085,0.30754509822322046,62.0
Bahrain,2020,1,72.0,,72.0,,,69.76609358765752,0.30754509822322046,
Barbados,2020,1,64.0,,64.0,,,61.76609358765752,0.30754509822322046,
Belgium,2020,25,82.64,0.8101028741256673,82.57142857142857,82.55555555555556,82.77777777777777,79.71428571428571,0.4500130819657861,88.0
Belize,2020,1,66.0,,66.0,,,63.76609358765752,0.30754509822322046,
Benin,2020,15,67.66666666666667,0.9984114366459337,68.25,67.2,67.66666666666667,65.4327602543242,0.28867513459481287,69.0
Bermuda,2020,3,63.666666666666664,2.3161265887513367,70.0,62.0,59.0,61.43276025432418,0.30754509822322046,59.0
Bolivia,2020,23,66.04347826086956,0.7398276181806054,67.0,67.11111111111111,64.9090909090909,63.416666666666664,0.6210735248199872,69.0
Bosnia and Herzegovina,2020,25,75.08,0.8620131476182173,76.0,75.35714285714286,74.0,72.28571428571429,0.3043380752555214,75.0
Brazil,2020,25,85.32,0.4270831300812522,86.75,84.54545454545455,85.6,83.92857142857143,0.1951129769732385,89.0
Bulgaria,2020,25,66.2,0.6350852961085881,64.66666666666667,66.5,66.3,64.21428571428571,0.2997906124330492,68.0
Burkina Faso,2020,16,66.4375,1.660744687381738,68.4,63.666666666666664,67.8,64.20359358765752,0.7964680945990669,69.0
Burundi,2020,4,63.75,2.3161265887513367,62.333333333333336,68.0,,61.51609358765752,0.30754509822322046,
Cameroon,2020,25,75.24,0.5979966555090425,75.5,73.4,75.83333333333333,73.35714285714286,0.19909528496696088,82.0
Canada,2020,25,69.56,0.6808817812219682,70.0,70.63636363636364,68.0,66.92857142857143,0.3700948158032727,74.0
Cape Verde Islands,2020,20,70.5,1.2322422864970908,73.28571428571429,68.125,70.4,68.26609358765752,0.7964680945990669,70.4
Central African Republic,2020,4,70.5,2.3161265887513367,63.0,74.0,71.0,68.26609358765752,0.30754509822322046,71.0
Chad,2020,1,73.0,,,73.0,,70.76609358765752,0.30754509822322046,
Chile,2020,25,77.0,0.5597618541248888,76.5,77.64285714285714,76.0,75.07142857142857,0.22149059748072938,78.0
China PR,2020,25,70.48,0.47651512742689145,74.5,70.08333333333333,70.18181818181819,69.07142857142857,0.16456021024035097,75.0
Chinese Taipei,2020,1,66.0,,,66.0,,63.76609358765752,0.30754509822322046,
Colombia,2020,25,78.8,0.5322906474223771,78.33333333333333,79.57142857142857,78.66666666666667,76.92857142857143,0.2864002753829043,80.0
Comoros,2020,9,65.22222222222223,1.697856309992903,63.0,67.25,63.75,62.98831580987975,0.30754509822322046,63.75
Congo,2020,18,65.44444444444444,1.0296970244866914,64.2,66.57142857142857,65.16666666666667,63.210538032101965,0.7964680945990669,73.0
Congo DR,2020,25,72.88,0.5868560300448482,73.71428571428571,72.0,73.11111111111111,71.0,0.2773500981126146,73.11111111111111
Costa Rica,2020,25,69.68,1.0435835695653064,68.75,68.25,70.84615384615384,66.28571428571429,0.45001308196578615,87.0
Croatia,2020,25,79.72,0.756130500200417,79.66666666666667,80.6,78.77777777777777,77.21428571428571,0.5260110247097198,80.0
Cuba,2020,4,67.25,2.3161265887513367,67.0,75.0,63.5,65.01609358765752,0.30754509822322046,63.0
Curacao,2020,16,66.0,1.0124228365658292,64.75,68.0,65.28571428571429,63.76609358765752,0.7964680945990669,74.0
Cyprus,2020,11,61.72727272727273,2.3161265887513367,59.5,55.5,64.14285714285714,59.49336631493024,0.30754509822322046,64.14285714285714
Czech Republic,2020,25,76.12,0.5043808085167394,75.5,75.4,76.76923076923077,74.57142857142857,0.20203050891044214,84.0
Côte d'Ivoire,2020,25,77.28,0.48138688529428525,77.25,77.88888888888889,76.625,75.5,0.17383837384127884,76.625
Denmark,2020,25,77.84,0.6599999999999999,77.0,77.9090909090909,78.22222222222223,75.64285714285714,0.22500654098289308,83.0
Dominican Republic,2020,4,67.5,2.3161265887513367,79.0,60.0,65.5,65.26609358765752,0.30754509822322046,65.5
Ecuador,2020,25,74.0,0.5163977794943222,75.0,72.88888888888889,74.14285714285714,72.07142857142857,0.22149059748072938,74.0
Egypt,2020,25,71.36,0.994786409235671,76.2,71.125,69.5,68.42857142857143,0.4412057120853787,73.0
El Salvador,2020,4,67.25,1.1086778913041726,67.5,67.0,,65.01609358765752,0.30754509822322046,
England,2020,25,82.08,0.48962570738609434,83.66666666666667,82.0,81.33333333333333,80.42857142857143,0.20203050891044214,83.0
Equatorial Guinea,2020,6,69.0,1.825741858350554,,68.75,69.5,66.76609358765752,0.30754509822322046,69.0
Eritrea,2020,1,71.0,,71.0,,,68.76609358765752,0.30754509822322046,
Estonia,2020,6,66.33333333333333,2.260776661041757,,,66.33333333333333,64.09942692099085,0.30754509822322046,61.0
Ethiopia,2020,1,64.0,,,,64.0,61.76609358765752,0.30754509822322046,64.0
Faroe Islands,2020,5,61.4,2.3161265887513367,66.5,58.0,,59.166093587657514,0.30754509822322046,
Finland,2020,25,70.76,0.8352245207128439,71.66666666666667,70.88888888888889,70.46153846153847,68.0,0.33149677206589795,83.0
France,2020,25,85.12,0.433282048247251,85.22222222222223,84.875,85.25,83.5,0.17383837384127884,88.0
Gabon,2020,16,70.6875,1.7505207558514315,71.33333333333333,71.11111111111111,69.25,68.45359358765752,0.7483314773547882,69.25
Gambia,2020,22,65.31818181818181,1.146019581657617,64.8,65.33333333333333,66.16666666666667,60.90909090909091,0.7964680945990669,66.16666666666667
Georgia,2020,25,69.04,0.6415605972938175,68.0,69.14285714285714,69.42857142857143,66.71428571428571,0.43763313740087634,71.0
Germany,2020,25,84.72,0.42237424163885756,84.0,84.5,85.2,83.28571428571429,0.19410463442478787,90.0
Ghana,2020,25,75.0,0.4725815626252608,76.0,74.85714285714286,74.5,73.5,0.25136987326808513,74.5
Gibraltar,2020,1,62.0,,,,62.0,59.76609358765752,0.30754509822322046,62.0
Greece,2020,25,76.16,0.6342449579355491,74.0,75.11111111111111,77.14285714285714,74.14285714285714,0.23103072573218286,80.0
Grenada,2020,2,60.5,2.3161265887513367,,57.0,64.0,58.26609358765752,0.30754509822322046,64.0
Guam,2020,1,66.0,,,,66.0,63.76609358765752,0.30754509822322046,66.0
Guatemala,2020,2,65.5,0.5,,,65.5,63.26609358765752,0.30754509822322046,66.0
Guinea,2020,25,70.72,0.731482512891912,69.75,71.7,70.42857142857143,68.42857142857143,0.2911569516371817,70.42857142857143
Guinea Bissau,2020,21,67.38095238095238,0.9672646520107506,68.5,67.375,66.42857142857143,63.5,0.7340905181848414,66.42857142857143
Guyana,2020,4,63.5,1.9364916731037085,68.0,63.5,59.0,61.26609358765752,0.30754509822322046,59.0
Haiti,2020,8,63.125,1.6522441448786296,67.0,60.75,64.0,60.89109358765752,0.30754509822322046,64.0
Honduras,2020,14,68.57142857142857,1.1129323988153144,67.33333333333333,70.14285714285714,66.75,66.33752215908609,0.7964680945990669,66.75
Hong Kong,2020,1,67.0,,,,67.0,64.76609358765752,0.30754509822322046,67.0
Hungary,2020,25,72.48,0.787654746700609,71.5,72.3,73.33333333333333,70.07142857142857,0.3391049258068015,85.0
