scraped_date,match_date,match_link,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,1x2_market
2026-07-06 22:18:18 UTC,2025-06-06 16:30:00 UTC,"https://www.oddsportal.com/football/h2h/colombia-G02s4PCS/peru-Uend67D3/#WdnmIkWP",Colombia,Peru,World Championship 2026,0,0,"(0:0, 0:0)",Estadio Metropolitano Roberto Melndez,Barranquilla,Colombia,"[{'1': '1.34', 'X': '4.99', '2': '9.50', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.33', 'X': '4.75', '2': '9.50', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.33', 'X': '5.20', '2': '12.50', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.32', 'X': '5.00', '2': '11.00', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '1.33', 'X': '4.75', '2': '9.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.33', 'X': '5.07', '2': '10.59', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.33', 'X': '4.90', '2': '10.50', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '1.33', 'X': '5.20', '2': '12.50', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '1.31', 'X': '5.00', '2': '10.00', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-06 22:18:21 UTC,2024-06-06 11:30:00 UTC,"https://www.oddsportal.com/football/h2h/pakistan-YDdhqj6h/saudi-arabia-biSY8ox4/#h27Zn4Eb",Pakistan,Saudi Arabia,World Championship 2026,0,3,"(0:2, 0:1)",Jinnah Stadium,Islamabad,Pakistan,"[{'1': '49.00', 'X': '16.90', '2': '1.02', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '26.00', 'X': '11.00', '2': '1.01', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '51.00', 'X': '17.00', '2': '1.03', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '51.00', 'X': '19.00', '2': '1.01', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]"
2026-07-07 01:38:50 UTC,2023-10-17 20:00:00 UTC,"https://www.oddsportal.com/football/h2h/brazil-I9l9aqLq/uruguay-xMk44orG/#GQwnWaYn",Uruguay,Brazil,World Championship 2026,2,0,"(1:0, 1:0)",Estdio Fonte Nova,Salvador,Brazil,"[{'1': '4.65', 'X': '3.46', '2': '1.83', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '4.33', 'X': '3.40', '2': '1.85', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '4.33', 'X': '3.50', '2': '1.91', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '4.00', 'X': '3.40', '2': '1.91', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '4.03', 'X': '3.26', '2': '1.84', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}]"
2026-07-07 01:38:52 UTC,2025-09-05 12:00:00 UTC,"https://www.oddsportal.com/football/h2h/mozambique-2aBNiivt/uganda-hnw06lwh/#vyRTTIk8",Uganda,Mozambique,World Championship 2026,4,0,"(0:0, 4:0)",Nelson Mandela National Stadium,Kampala,Uganda,"[{'1': '1.87', 'X': '3.13', '2': '5.05', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.91', 'X': '3.10', '2': '4.75', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.89', 'X': '2.98', '2': '4.50', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.89', 'X': '2.90', '2': '4.40', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '1.91', 'X': '3.00', '2': '4.75', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.96', 'X': '2.91', '2': '4.50', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '2.00', 'X': '3.20', '2': '4.20', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '1.84', 'X': '3.10', '2': '4.30', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '1.89', 'X': '2.98', '2': '4.50', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '1.92', 'X': '3.05', '2': '4.40', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 01:38:51 UTC,2026-06-15 15:00:00 UTC,"https://www.oddsportal.com/football/h2h/belgium-GbB957na/egypt-bejDn7NN/#dG7zgzd5",Belgium,Egypt,World Championship 2026,1,1,"(0:1, 1:0)",Lumen Field,"Seattle, WA",USA,"[{'1': '1.54', 'X': '4.31', '2': '6.67', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.44', 'X': '4.00', '2': '6.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.50', 'X': '4.20', '2': '6.50', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.51', 'X': '4.10', '2': '6.60', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.49', 'X': '4.20', '2': '7.00', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '1.50', 'X': '4.20', '2': '6.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.50', 'X': '4.30', '2': '7.35', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.51', 'X': '4.22', '2': '6.50', 'bookmaker_name': 'Melbet', 'period': 'FullTime'}, {'1': '1.57', 'X': '4.20', '2': '6.90', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '1.49', 'X': '4.20', '2': '7.00', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '1.50', 'X': '4.20', '2': '6.80', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '1.48', 'X': '4.03', '2': '6.18', 'bookmaker_name': 'Shuffle', 'period': 'FullTime'}, {'1': '1.53', 'X': '4.20', '2': '6.00', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '1.53', 'X': '4.20', '2': '6.20', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 01:39:12 UTC,2025-10-13 20:00:00 UTC,"https://www.oddsportal.com/football/h2h/haiti-nk4v10Z1/honduras-fP8cJrsS/#ngSnf87d",Honduras,Haiti,World Championship 2026,3,0,"(3:0, 0:0)",Estadio Nacional Jose de la Paz Herrera Ucles,Tegucigalpa,Honduras,"[{'1': '2.18', 'X': '3.11', '2': '4.00', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '2.15', 'X': '3.00', '2': '3.75', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '2.14', 'X': '2.98', '2': '3.50', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '2.18', 'X': '3.05', '2': '3.50', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '2.00', 'X': '3.20', '2': '3.75', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '2.13', 'X': '3.03', '2': '3.76', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '2.20', 'X': '3.05', '2': '3.35', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '2.10', 'X': '2.96', '2': '3.50', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '2.14', 'X': '2.98', '2': '3.50', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '2.10', 'X': '3.00', '2': '3.70', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '2.12', 'X': '3.00', '2': '3.40', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 01:39:13 UTC,2025-10-13 14:45:00 UTC,"https://www.oddsportal.com/football/h2h/france-QkGeVG1n/iceland-6TsAIrGN/#xh6RnHiD",Iceland,France,World Championship 2026,2,2,"(1:0, 1:2)",Laugardalsvllur,Reykjavk,Iceland,"[{'1': '10.20', 'X': '5.61', '2': '1.33', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '10.00', 'X': '5.50', '2': '1.30', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '10.00', 'X': '5.80', '2': '1.31', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '9.20', 'X': '5.20', '2': '1.33', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '8.00', 'X': '4.75', '2': '1.30', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '9.74', 'X': '5.55', '2': '1.31', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '9.50', 'X': '5.10', '2': '1.33', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '9.80', 'X': '5.80', '2': '1.31', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '10.00', 'X': '5.80', '2': '1.31', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '8.75', 'X': '5.50', '2': '1.32', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '8.80', 'X': '5.20', '2': '1.32', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 01:39:13 UTC,2025-03-19 12:00:00 UTC,"https://www.oddsportal.com/football/h2h/cameroon-zk1uVG2D/eswatini-xW0C2Y47/#Gvc24m46",Eswatini,Cameroon,World Championship 2026,0,0,"(0:0, 0:0)",Stade Ahmadou Ahidjo,Yaound,Cameroon,"[{'1': '13.00', 'X': '4.40', '2': '1.34', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '13.00', 'X': '4.33', '2': '1.30', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '12.00', 'X': '4.75', '2': '1.30', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '18.00', 'X': '4.30', '2': '1.30', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '12.00', 'X': '4.30', '2': '1.28', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '11.00', 'X': '4.75', '2': '1.30', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '18.52', 'X': '4.29', '2': '1.28', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '11.00', 'X': '4.60', '2': '1.35', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}]"
2026-07-07 01:39:34 UTC,2025-09-09 22:00:00 UTC,"https://www.oddsportal.com/football/h2h/honduras-fP8cJrsS/nicaragua-6L9QjkfT/#61wbIKgn",Honduras,Nicaragua,World Championship 2026,2,0,"(0:0, 2:0)",Estadio Nacional de Futbol,Managua,Nicaragua,"[{'1': '1.41', 'X': '4.33', '2': '7.70', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.40', 'X': '4.33', '2': '8.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.36', 'X': '4.40', '2': '8.40', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.39', 'X': '4.40', '2': '8.20', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '1.38', 'X': '4.50', '2': '7.50', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.36', 'X': '4.58', '2': '8.81', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.38', 'X': '4.30', '2': '8.00', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '1.34', 'X': '4.33', '2': '8.00', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '1.36', 'X': '4.40', '2': '8.40', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '1.35', 'X': '4.30', '2': '7.50', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 01:39:34 UTC,2025-10-08 09:00:00 UTC,"https://www.oddsportal.com/football/h2h/cameroon-zk1uVG2D/mauritius-tpBfGJ31/#QDnn4vAN",Mauritius,Cameroon,World Championship 2026,0,2,"(0:0, 0:2)",Cote d'Or National Sports Complex,St Pierre,Mauritius,"[{'1': '25.00', 'X': '11.20', '2': '1.11', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '21.00', 'X': '9.50', '2': '1.10', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '20.00', 'X': '8.40', '2': '1.08', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '25.00', 'X': '7.00', '2': '1.09', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '26.00', 'X': '9.00', '2': '1.09', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '22.50', 'X': '9.73', '2': '1.10', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '22.00', 'X': '10.50', '2': '1.10', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '21.00', 'X': '8.20', '2': '1.08', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '20.00', 'X': '8.00', '2': '1.09', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '26.00', 'X': '10.00', '2': '1.10', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '26.00', 'X': '7.80', '2': '1.09', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 01:39:33 UTC,2025-09-04 14:45:00 UTC,"https://www.oddsportal.com/football/h2h/luxembourg-2cnFSaNj/northern-ireland-lQADNSWu/#lS5dR9d4",Luxembourg,Northern Ireland,World Championship 2026,1,3,"(1:1, 0:2)",Windsor Park,Belfast,Northern Ireland,"[{'1': '3.87', 'X': '2.84', '2': '2.38', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '3.75', 'X': '2.75', '2': '2.30', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '3.75', 'X': '2.86', '2': '2.28', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '3.80', 'X': '2.85', '2': '2.28', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '3.40', 'X': '2.75', '2': '2.25', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '3.82', 'X': '2.93', '2': '2.30', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '3.80', 'X': '2.90', '2': '2.25', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '3.60', 'X': '2.99', '2': '2.05', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '3.75', 'X': '2.86', '2': '2.30', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '3.75', 'X': '2.85', '2': '2.25', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 01:39:54 UTC,2025-03-25 17:00:00 UTC,"https://www.oddsportal.com/football/h2h/senegal-hOIsJLJr/togo-noW84S74/#QyBRVmn6",Senegal,Togo,World Championship 2026,2,0,"(1:0, 1:0)",Stade Me Abdoulaye Wade,Diamniadio,Senegal,"[{'1': '1.26', 'X': '4.98', '2': '14.90', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.22', 'X': '5.00', '2': '17.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.25', 'X': '5.25', '2': '15.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.25', 'X': '5.30', '2': '16.00', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.25', 'X': '5.25', '2': '12.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.22', 'X': '5.52', '2': '13.76', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.28', 'X': '5.20', '2': '13.00', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}]"
2026-07-07 01:39:55 UTC,2025-03-19 12:00:00 UTC,"https://www.oddsportal.com/football/h2h/central-africa-MiKwAcg9/madagascar-88OzY9OB/#WrVe5x8q",Central Africa,Madagascar,World Championship 2026,1,4,"(1:2, 0:2)",Stade Larbi Zaouli,Casablanca,Morocco,"[{'1': '2.80', 'X': '3.13', '2': '2.64', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '2.40', 'X': '3.00', '2': '3.20', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.80', 'X': '3.20', '2': '2.63', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '2.80', 'X': '3.15', '2': '2.65', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '2.75', 'X': '2.95', '2': '2.55', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '2.75', 'X': '3.10', '2': '2.60', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '2.73', 'X': '3.06', '2': '2.60', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '2.90', 'X': '3.00', '2': '2.70', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}]"
2026-07-07 01:39:55 UTC,2025-09-05 15:00:00 UTC,"https://www.oddsportal.com/football/h2h/egypt-bejDn7NN/ethiopia-4AGUPqC2/#KxwMSNZd",Egypt,Ethiopia,World Championship 2026,2,0,"(2:0, 0:0)",Cairo International Stadium,Cairo,Egypt,"[{'1': '1.14', 'X': '7.15', '2': '28.00', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.13', 'X': '7.50', '2': '29.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.13', 'X': '6.20', '2': '20.00', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.12', 'X': '6.20', '2': '23.00', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '1.13', 'X': '7.00', '2': '23.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.12', 'X': '6.80', '2': '35.10', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.15', 'X': '7.50', '2': '20.00', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '1.12', 'X': '6.00', '2': '25.00', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '1.13', 'X': '6.20', '2': '20.00', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '1.12', 'X': '6.80', '2': '24.00', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 01:40:14 UTC,2023-11-16 08:00:00 UTC,"https://www.oddsportal.com/football/h2h/jordan-vNcmJoU2/tajikistan-WlExKTT4/#OfejvVX8",Tajikistan,Jordan,World Championship 2026,1,1,"(0:0, 1:1)",Amman International Stadium,Amman,Jordan,"[{'1': '3.37', 'X': '3.16', '2': '2.25', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '3.20', 'X': '2.88', '2': '2.15', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.40', 'X': '3.10', '2': '2.25', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '3.30', 'X': '3.00', '2': '2.25', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '3.40', 'X': '3.03', '2': '2.25', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}]"
2026-07-07 01:40:14 UTC,2026-06-16 15:00:00 UTC,"https://www.oddsportal.com/football/h2h/france-QkGeVG1n/senegal-hOIsJLJr/#ALxYcMw2",France,Senegal,World Championship 2026,3,1,"(0:0, 3:1)",MetLife Stadium,"East Rutherford, NJ",USA,"[{'1': '1.51', 'X': '4.59', '2': '6.63', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.44', 'X': '4.20', '2': '6.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.48', 'X': '4.50', '2': '6.50', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.48', 'X': '4.20', '2': '7.20', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.47', 'X': '4.33', '2': '7.00', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '1.45', 'X': '4.33', '2': '6.50', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.50', 'X': '4.45', '2': '7.15', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.48', 'X': '4.48', '2': '6.45', 'bookmaker_name': 'Melbet', 'period': 'FullTime'}, {'1': '1.53', 'X': '4.30', '2': '7.50', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '1.47', 'X': '4.33', '2': '7.00', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '1.47', 'X': '4.30', '2': '7.20', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '1.42', 'X': '4.29', '2': '6.63', 'bookmaker_name': 'Shuffle', 'period': 'FullTime'}, {'1': '1.51', 'X': '4.50', '2': '5.75', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '1.51', 'X': '4.50', '2': '6.00', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 01:40:15 UTC,2023-10-17 22:00:00 UTC,"https://www.oddsportal.com/football/h2h/argentina-f9OppQjp/peru-Uend67D3/#fHxjVJmg",Peru,Argentina,World Championship 2026,0,2,"(0:2, 0:0)",Estadio Alberto J. Armando,Buenos Aires,Argentina,"[{'1': '11.30', 'X': '4.76', '2': '1.33', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '10.00', 'X': '4.50', '2': '1.33', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '10.50', 'X': '4.75', '2': '1.33', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '9.00', 'X': '4.33', '2': '1.38', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '9.15', 'X': '4.20', '2': '1.33', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}]"
2026-07-07 01:40:34 UTC,2025-10-14 12:00:00 UTC,"https://www.oddsportal.com/football/h2h/rwanda-4dPTyCvg/south-africa-W2ijYvlr/#8vwouXze",South Africa,Rwanda,World Championship 2026,3,0,"(2:0, 1:0)",Mbombela Stadium,Mbombela,South Africa,"[{'1': '1.25', 'X': '5.89', '2': '16.60', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.22', 'X': '5.75', '2': '17.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.19', 'X': '5.40', '2': '16.00', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.17', 'X': '5.40', '2': '17.00', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '1.18', 'X': '6.15', '2': '17.37', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.18', 'X': '7.00', '2': '16.00', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '1.15', 'X': '5.90', '2': '15.00', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '1.19', 'X': '5.40', '2': '15.00', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '1.20', 'X': '6.00', '2': '16.00', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '1.18', 'X': '5.80', '2': '18.00', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 01:40:35 UTC,2023-10-12 19:00:00 UTC,"https://www.oddsportal.com/football/h2h/argentina-f9OppQjp/paraguay-YaNlqp6j/#00YGyMAP",Argentina,Paraguay,World Championship 2026,1,0,"(1:0, 0:0)",Estadio Defensores del Chaco,Asuncin,Paraguay,"[{'1': '1.23', 'X': '6.05', '2': '13.10', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.22', 'X': '5.50', '2': '15.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.22', 'X': '6.00', '2': '13.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.22', 'X': '5.75', '2': '13.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.20', 'X': '5.38', '2': '12.00', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}]"
2026-07-07 01:40:35 UTC,2024-06-11 15:00:00 UTC,"https://www.oddsportal.com/football/h2h/burundi-IeBFvsBE/seychelles-v5CBuNe8/#8zwVkrj6",Seychelles,Burundi,World Championship 2026,1,3,"(0:1, 1:2)",Stade d'Honneur,Meknes,Morocco,"[{'1': '22.00', 'X': '12.00', '2': '1.08', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '34.00', 'X': '13.00', '2': '1.04', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '23.00', 'X': '12.00', '2': '1.07', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '26.00', 'X': '11.00', '2': '1.06', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]"
2026-07-07 01:40:54 UTC,2025-11-14 14:45:00 UTC,"https://www.oddsportal.com/football/h2h/gibraltar-CEihsqe7/montenegro-hOduZ1pN/#lvWdjo6D",Gibraltar,Montenegro,World Championship 2026,1,2,"(1:2, 0:0)",Europa point stadium,Gibraltar,Gibraltar,"[{'1': '14.50', 'X': '5.59', '2': '1.28', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '13.00', 'X': '5.00', '2': '1.25', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '15.00', 'X': '5.50', '2': '1.25', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '14.00', 'X': '5.40', '2': '1.25', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '13.00', 'X': '5.40', '2': '1.24', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '11.00', 'X': '5.25', '2': '1.22', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '14.48', 'X': '5.79', '2': '1.24', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '13.00', 'X': '5.90', '2': '1.28', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '13.00', 'X': '5.60', '2': '1.26', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '14.00', 'X': '5.40', '2': '1.25', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '11.50', 'X': '5.00', '2': '1.24', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '13.00', 'X': '5.40', '2': '1.25', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 01:40:55 UTC,2024-10-15 12:00:00 UTC,"https://www.oddsportal.com/football/h2h/iran-xrRx85iA/qatar-zqzHL77i/#tzp189t0",Iran,Qatar,World Championship 2026,4,1,"(1:1, 3:0)",Jassim Bin Hamad Stadium,Doha,Qatar,"[{'1': '1.66', 'X': '3.67', '2': '5.39', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.67', 'X': '3.50', '2': '4.33', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.67', 'X': '3.75', '2': '5.25', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.80', 'X': '3.60', '2': '4.20', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]"
